0.39 0.974842 0.128033 0.0100303 0.000560186
0.4 0.973546 0.131212 0.0105453 0.000604125
0.41 0.972218 0.134383 0.0110727 0.000650284
0.42 0.970858 0.137546 0.0116125 0.000698713
0.43 0.969467 0.140701 0.0121647 0.000749464
0.44 0.968044 0.143847 0.0127291 0.000802589
0.45 0.96659 0.146984 0.0133058 0.000858139
0.46 0.965105 0.150113 0.0138947 0.000916164
0.47 0.963588 0.153233 0.0144957 0.000976717
0.48 0.96204 0.156344 0.0151088 0.00103985
0.49 0.960461 0.159445 0.015734 0.0011056
0.5 0.958851 0.162537 0.0163711 0.00117404
0.51 0.95721 0.165619 0.0170202 0.0012452
0.52 0.955539 0.168691 0.0176811 0.00131913
0.53 0.953836 0.171754 0.0183538 0.00139589
0.54 0.952104 0.174806 0.0190384 0.00147552
0.55 0.95034 0.177847 0.0197346 0.00155808
0.56 0.948547 0.180878 0.0204424 0.0016436
0.57 0.946723 0.183898 0.0211618 0.00173214
0.58 0.944869 0.186907 0.0218928 0.00182375
0.59 0.942985 0.189905 0.0226352 0.00191846
0.6 0.941071 0.192892 0.023389 0.00201634
0.61 0.939127 0.195867 0.0241541 0.00211741
0.62 0.937153 0.198831 0.0249305 0.00222174
0.63 0.93515 0.201782 0.0257181 0.00232936
0.64 0.933118 0.204722 0.0265168 0.00244032
0.65 0.931056 0.20765 0.0273265 0.00255467
0.66 0.928965 0.210565 0.0281473 0.00267245
0.67 0.926845 0.213467 0.028979 0.0027937
0.68 0.924696 0.216357 0.0298215 0.00291847
0.69 0.922518 0.219234 0.0306748 0.00304679
0.7 0.920311 0.222098 0.0315388 0.00317872
0.71 0.918076 0.224949 0.0324134 0.0033143
0.72 0.915812 0.227787 0.0332986 0.00345356
0.73 0.91352 0.23061 0.0341942 0.00359656
0.74 0.9112 0.233421 0.0351003 0.00374332
0.75 0.908852 0.236217 0.0360166 0.00389389
0.76 0.906476 0.238999 0.0369433 0.00404832
0.77 0.904072 0.241768 0.03788 0.00420663
0.78 0.90164 0.244521 0.0388269 0.00436888
0.79 0.899181 0.247261 0.0397838 0.00453509
0.8 0.896695 0.249985 0.0407505 0.00470532
0.81 0.894182 0.252695 0.0417271 0.00487958
0.82 0.891641 0.25539 0.0427135 0.00505794
0.83 0.889074 0.25807 0.0437095 0.00524041
0.84 0.88648 0.260735 0.0447152 0.00542704
0.85 0.883859 0.263384 0.0457303 0.00561786
0.86 0.881212 0.266017 0.0467548 0.00581292
0.87 0.878539 0.268635 0.0477886 0.00601224
0.88 0.87584 0.271237 0.0488317 0.00621585
0.89 0.873114 0.273823 0.0498839 0.0064238
0.9 0.870363 0.276393 0.0509452 0.00663612
0.91 0.867587 0.278946 0.0520154 0.00685284
0.92 0.864784 0.281483 0.0530945 0.00707399
0.93 0.861957 0.284003 0.0541823 0.00729961
0.94 0.859104 0.286507 0.0552789 0.00752973
0.95 0.856227 0.288993 0.056384 0.00776437
0.96 0.853325 0.291463 0.0574976 0.00800357
0.97 0.850398 0.293916 0.0586196 0.00824737
0.98 0.847446 0.296351 0.0597499 0.00849578
0.99 0.844471 0.298769 0.0608884 0.00874884
1 0.841471 0.301169 0.0620351 0.00900658
1.01 0.838447 0.303551 0.0631897 0.00926903
1.02 0.8354 0.305916 0.0643522 0.0095362
1.03 0.832329 0.308262 0.0655225 0.00980814
1.04 0.829235 0.310591 0.0667006 0.0100849
1.05 0.826117 0.312901 0.0678862 0.0103664
1.06 0.822977 0.315193 0.0690793 0.0106528
1.07 0.819814 0.317467 0.0702799 0.010944
1.08 0.816628 0.319722 0.0714877 0.0112401
1.09 0.813419 0.321958 0.0727027 0.0115412
1.1 0.810188 0.324175 0.0739248 0.0118471
1.11 0.806936 0.326373 0.0751539 0.0121581
1.12 0.803661 0.328552 0.0763899 0.012474
1.13 0.800365 0.330712 0.0776326 0.0127949
1.14 0.797047 0.332853 0.078882 0.0131208
1.15 0.793708 0.334974 0.080138 0.0134518
1.16 0.790347 0.337076 0.0814004 0.0137878
1.17 0.786966 0.339158 0.0826691 0.0141289
1.18 0.783564 0.34122 0.083944 0.0144751
1.19 0.780142 0.343262 0.0852251 0.0148264
1.2 0.776699 0.345285 0.0865122 0.0151829
1.21 0.773236 0.347287 0.0878052 0.0155445
1.22 0.769754 0.349269 0.0891039 0.0159112
1.23 0.766251 0.35123 0.0904083 0.0162832
1.24 0.762729 0.353172 0.0917183 0.0166603
1.25 0.759188 0.355092 0.0930337 0.0170427
1.26 0.755627 0.356992 0.0943545 0.0174303
1.27 0.752048 0.358872 0.0956805 0.0178231
1.28 0.74845 0.36073 0.0970116 0.0182212
1.29 0.744833 0.362568 0.0983476 0.0186245
1.3 0.741199 0.364384 0.0996886 0.0190331
1.31 0.737546 0.36618 0.101034 0.019447
1.32 0.733875 0.367954 0.102385 0.0198662
1.33 0.730187 0.369707 0.103739 0.0202907
1.34 0.726481 0.371439 0.105099 0.0207205
1.35 0.722758 0.373149 0.106462 0.0211556
1.36 0.719018 0.374838 0.10783 0.0215961
1.37 0.715261 0.376505 0.109202 0.0220419
1.38 0.711488 0.37815 0.110578 0.022493
1.39 0.707698 0.379774 0.111957 0.0229495
1.4 0.703893 0.381375 0.11334 0.0234113
1.41 0.700071 0.382955 0.114727 0.0238785
1.42 0.696234 0.384513 0.116117 0.0243511
1.43 0.692381 0.386048 0.117511 0.024829
1.44 0.688513 0.387562 0.118908 0.0253122
1.45 0.68463 0.389053 0.120308 0.0258009
1.46 0.680732 0.390522 0.121711 0.0262949
1.47 0.676819 0.391968 0.123116 0.0267943
1.48 0.672892 0.393392 0.124525 0.027299
1.49 0.668951 0.394794 0.125936 0.0278092
1.5 0.664997 0.396173 0.127349 0.0283246
1.51 0.661028 0.397529 0.128765 0.0288455
1.52 0.657046 0.398863 0.130183 0.0293717
1.53 0.653051 0.400174 0.131604 0.0299033
1.54 0.649043 0.401462 0.133026 0.0304402
1.55 0.645022 0.402727 0.13445 0.0309825
1.56 0.640988 0.403969 0.135876 0.0315301
1.57 0.636942 0.405189 0.137303 0.0320831
1.58 0.632885 0.406385 0.138732 0.0326414
1.59 0.628815 0.407558 0.140163 0.033205
1.6 0.624733 0.408708 0.141594 0.0337739
1.61 0.620641 0.409835 0.143027 0.0343482
1.62 0.616537 0.410939 0.144461 0.0349277
1.63 0.612422 0.412019 0.145895 0.0355126
1.64 0.608297 0.413076 0.147331 0.0361027
1.65 0.604161 0.41411 0.148767 0.0366981
1.66 0.600014 0.41512 0.150203 0.0372987
1.67 0.595858 0.416107 0.15164 0.0379046
1.68 0.591692 0.417071 0.153077 0.0385157
1.69 0.587517 0.418011 0.154514 0.039132
1.7 0.583332 0.418927 0.155952 0.0397536
1.71 0.579138 0.41982 0.157389 0.0403803
1.72 0.574936 0.42069 0.158826 0.0410122
1.73 0.570725 0.421536 0.160262 0.0416493
1.74 0.566505 0.422358 0.161698 0.0422915
1.75 0.562278 0.423156 0.163133 0.0429388
1.76 0.558042 0.423931 0.164568 0.0435912
1.77 0.553799 0.424682 0.166002 0.0442487
1.78 0.549549 0.42541 0.167434 0.0449113
1.79 0.545291 0.426114 0.168866 0.0455789
1.8 0.541026 0.426794 0.170296 0.0462516
1.81 0.536755 0.42745 0.171725 0.0469292
1.82 0.532478 0.428082 0.173153 0.0476118
1.83 0.528194 0.428691 0.174579 0.0482994
1.84 0.523904 0.429276 0.176003 0.048992
1.85 0.519608 0.429837 0.177425 0.0496894
1.86 0.515307 0.430374 0.178845 0.0503917
1.87 0.511001 0.430888 0.180263 0.0510989
1.88 0.506689 0.431377 0.181679 0.0518109
1.89 0.502373 0.431843 0.183092 0.0525277
1.9 0.498053 0.432285 0.184503 0.0532494
1.91 0.493728 0.432704 0.185912 0.0539757
1.92 0.489399 0.433098 0.187317 0.0547068
1.93 0.485066 0.433469 0.18872 0.0554426
1.94 0.480729 0.433816 0.190119 0.0561831
1.95 0.47639 0.434139 0.191516 0.0569282
1.96 0.472047 0.434438 0.192909 0.0576779
1.97 0.467701 0.434714 0.194299 0.0584321
1.98 0.463352 0.434965 0.195686 0.059191
1.99 0.459002 0.435193 0.197069 0.0599543
2 0.454649 0.435398 0.198448 0.0607221
2.01 0.450294 0.435578 0.199823 0.0614944
2.02 0.445937 0.435735 0.201195 0.062271
2.03 0.441579 0.435869 0.202562 0.0630521
2.04 0.43722 0.435978 0.203925 0.0638374
2.05 0.43286 0.436065 0.205284 0.0646271
2.06 0.428499 0.436127 0.206638 0.0654211
2.07 0.424137 0.436166 0.207988 0.0662192
2.08 0.419775 0.436182 0.209332 0.0670216
2.09 0.415414 0.436174 0.210673 0.0678281
2.1 0.411052 0.436142 0.212008 0.0686387
2.11 0.406691 0.436087 0.213338 0.0694534
2.12 0.40233 0.436009 0.214663 0.0702722
2.13 0.397971 0.435907 0.215983 0.0710949
2.14 0.393612 0.435782 0.217297 0.0719216
2.15 0.389255 0.435634 0.218606 0.0727522
2.16 0.3849 0.435462 0.219909 0.0735866
2.17 0.380546 0.435268 0.221207 0.0744249
2.18 0.376194 0.43505 0.222498 0.075267
2.19 0.371845 0.434809 0.223784 0.0761128
2.2 0.367498 0.434545 0.225063 0.0769623
2.21 0.363154 0.434258 0.226337 0.0778154
2.22 0.358813 0.433948 0.227604 0.0786721
2.23 0.354475 0.433616 0.228864 0.0795324
2.24 0.350141 0.43326 0.230118 0.0803962
2.25 0.34581 0.432882 0.231365 0.0812635
2.26 0.341483 0.432481 0.232606 0.0821342
2.27 0.337161 0.432057 0.23384 0.0830082
2.28 0.332842 0.431611 0.235066 0.0838855
2.29 0.328529 0.431142 0.236286 0.0847661
2.3 0.32422 0.43065 0.237498 0.08565
2.31 0.319916 0.430137 0.238703 0.086537
2.32 0.315617 0.4296 0.239901 0.0874271
2.33 0.311324 0.429042 0.241091 0.0883202
2.34 0.307036 0.428461 0.242273 0.0892164
2.35 0.302755 0.427859 0.243448 0.0901155
2.36 0.298479 0.427234 0.244615 0.0910176
2.37 0.29421 0.426587 0.245773 0.0919225
2.38 0.289947 0.425918 0.246924 0.0928302
2.39 0.285692 0.425228 0.248067 0.0937406
2.4 0.281443 0.424515 0.249201 0.0946537
2.41 0.277201 0.423781 0.250327 0.0955695
2.42 0.272967 0.423026 0.251445 0.0964878
2.43 0.268741 0.422249 0.252553 0.0974087
2.44 0.264523 0.42145 0.253654 0.098332
2.45 0.260312 0.42063 0.254745 0.0992577
2.46 0.25611 0.419789 0.255827 0.100186
2.47 0.251916 0.418926 0.256901 0.101116
2.48 0.247732 0.418043 0.257965 0.102049
2.49 0.243556 0.417138 0.259021 0.102984
2.5 0.239389 0.416213 0.260067 0.10392
2.51 0.235231 0.415267 0.261103 0.104859
2.52 0.231084 0.4143 0.262131 0.1058
2.53 0.226945 0.413312 0.263148 0.106743
2.54 0.222817 0.412304 0.264156 0.107688
2.55 0.218699 0.411276 0.265154 0.108635
2.56 0.214592 0.410227 0.266143 0.109583
2.57 0.210495 0.409158 0.267121 0.110533
2.58 0.206409 0.408069 0.268089 0.111485
2.59 0.202334 0.406959 0.269048 0.112438
2.6 0.19827 0.40583 0.269996 0.113393
2.61 0.194217 0.404681 0.270934 0.114349
2.62 0.190176 0.403513 0.271861 0.115306
2.63 0.186147 0.402324 0.272778 0.116265
2.64 0.18213 0.401117 0.273684 0.117225
2.65 0.178125 0.399889 0.27458 0.118187
2.66 0.174132 0.398643 0.275465 0.119149
2.67 0.170152 0.397377 0.27634 0.120112
2.68 0.166185 0.396093 0.277203 0.121077
2.69 0.16223 0.394789 0.278055 0.122042
2.7 0.158289 0.393467 0.278897 0.123008
2.71 0.154361 0.392126 0.279727 0.123975
2.72 0.150446 0.390766 0.280546 0.124943
2.73 0.146546 0.389388 0.281354 0.125912
2.74 0.142659 0.387992 0.28215 0.12688
2.75 0.138786 0.386578 0.282935 0.12785
2.76 0.134927 0.385145 0.283709 0.12882
2.77 0.131083 0.383694 0.28447 0.12979
2.78 0.127253 0.382226 0.285221 0.130761
2.79 0.123438 0.38074 0.285959 0.131732
2.8 0.119639 0.379236 0.286686 0.132703
2.81 0.115854 0.377715 0.287401 0.133674
2.82 0.112084 0.376176 0.288103 0.134645
2.83 0.10833 0.374621 0.288794 0.135616
2.84 0.104592 0.373048 0.289473 0.136587
2.85 0.100869 0.371459 0.290139 0.137558
2.86 0.0971629 0.369852 0.290794 0.138529
2.87 0.0934725 0.368229 0.291436 0.139499
2.88 0.0897984 0.36659 0.292066 0.140469
2.89 0.0861407 0.364934 0.292683 0.141438
2.9 0.0824998 0.363261 0.293288 0.142407
2.91 0.0788756 0.361573 0.29388 0.143376
2.92 0.0752683 0.359869 0.29446 0.144343
2.93 0.0716782 0.358149 0.295027 0.14531
2.94 0.0681054 0.356413 0.295581 0.146276
2.95 0.06455 0.354662 0.296123 0.147242
2.96 0.0610122 0.352895 0.296652 0.148206
2.97 0.0574922 0.351113 0.297168 0.149169
2.98 0.05399 0.349316 0.297671 0.150131
2.99 0.0505059 0.347504 0.298161 0.151092
3 0.04704 0.345678 0.298637 0.152052
3.01 0.0435924 0.343836 0.299101 0.15301
3.02 0.0401633 0.34198 0.299552 0.153967
3.03 0.0367529 0.34011 0.29999 0.154922
3.04 0.0333612 0.338225 0.300414 0.155876
3.05 0.0299884 0.336327 0.300825 0.156829
3.06 0.0266347 0.334414 0.301222 0.157779
3.07 0.0233002 0.332488 0.301607 0.158728
3.08 0.019985 0.330548 0.301978 0.159675
3.09 0.0166892 0.328595 0.302335 0.16062
3.1 0.0134131 0.326629 0.302679 0.161563
3.11 0.0101567 0.324649 0.303009 0.162504
3.12 0.00692018 0.322656 0.303326 0.163443
3.13 0.00370363 0.320651 0.303629 0.16438
3.14 0.000507209 0.318633 0.303919 0.165315
3.15 -0.00266897 0.316602 0.304194 0.166247
3.16 -0.00582479 0.314559 0.304457 0.167176
3.17 -0.00896011 0.312504 0.304705 0.168103
3.18 -0.0120748 0.310436 0.304939 0.169028
3.19 -0.0151688 0.308357 0.30516 0.16995
3.2 -0.0182419 0.306267 0.305367 0.170869
3.21 -0.0212941 0.304164 0.30556 0.171785
3.22 -0.0243252 0.302051 0.305739 0.172699
3.23 -0.0273351 0.299926 0.305904 0.17361
3.24 -0.0303236 0.29779 0.306055 0.174517
3.25 -0.0332908 0.295643 0.306192 0.175422
3.26 -0.0362365 0.293485 0.306315 0.176323
3.27 -0.0391605 0.291317 0.306424 0.177221
3.28 -0.0420628 0.289139 0.306519 0.178116
3.29 -0.0449432 0.28695 0.3066 0.179007
3.3 -0.0478017 0.284751 0.306666 0.179895
3.31 -0.0506382 0.282542 0.306719 0.180779
3.32 -0.0534525 0.280324 0.306757 0.18166
3.33 -0.0562446 0.278096 0.306781 0.182537
3.34 -0.0590144 0.275859 0.306792 0.18341
3.35 -0.0617618 0.273612 0.306787 0.18428
3.36 -0.0644866 0.271356 0.306769 0.185145
3.37 -0.0671889 0.269092 0.306736 0.186007
3.38 -0.0698684 0.266819 0.30669 0.186864
3.39 -0.0725252 0.264537 0.306629 0.187718
3.4 -0.0751591 0.262247 0.306553 0.188567
3.41 -0.0777701 0.259949 0.306464 0.189412
3.42 -0.0803581 0.257642 0.30636 0.190253
3.43 -0.0829229 0.255328 0.306242 0.191089
3.44 -0.0854646 0.253006 0.30611 0.19192
3.45 -0.087983 0.250677 0.305963 0.192748
3.46 -0.0904781 0.24834 0.305802 0.19357
3.47 -0.0929498 0.245996 0.305627 0.194388
3.48 -0.095398 0.243646 0.305437 0.195201
3.49 -0.0978227 0.241288 0.305234 0.196009
3.5 -0.100224 0.238924 0.305016 0.196813
3.51 -0.102601 0.236553 0.304783 0.197611
3.52 -0.104955 0.234176 0.304537 0.198404
3.53 -0.107285 0.231793 0.304276 0.199193
3.54 -0.109591 0.229404 0.304001 0.199976
3.55 -0.111873 0.227009 0.303711 0.200753
3.56 -0.114131 0.224609 0.303408 0.201526
3.57 -0.116365 0.222203 0.30309 0.202293
3.58 -0.118575 0.219792 0.302758 0.203054
3.59 -0.120761 0.217376 0.302412 0.20381
3.6 -0.122922 0.214955 0.302051 0.204561
3.61 -0.12506 0.212529 0.301676 0.205306
3.62 -0.127173 0.210098 0.301288 0.206045
3.63 -0.129262 0.207664 0.300885 0.206778
3.64 -0.131326 0.205225 0.300468 0.207505
3.65 -0.133366 0.202782 0.300036 0.208227
3.66 -0.135382 0.200335 0.299591 0.208942
3.67 -0.137373 0.197885 0.299132 0.209651
3.68 -0.139339 0.195431 0.298658 0.210355
3.69 -0.141281 0.192974 0.298171 0.211052
3.7 -0.143199 0.190514 0.29767 0.211742
3.71 -0.145092 0.188051 0.297154 0.212427
3.72 -0.14696 0.185585 0.296625 0.213105
3.73 -0.148803 0.183116 0.296082 0.213776
3.74 -0.150622 0.180645 0.295525 0.214441
3.75 -0.152416 0.178172 0.294954 0.2151
3.76 -0.154186 0.175696 0.294369 0.215752
3.77 -0.15593 0.173219 0.29377 0.216397
3.78 -0.15765 0.17074 0.293158 0.217035
3.79 -0.159345 0.168259 0.292532 0.217667
3.8 -0.161015 0.165777 0.291892 0.218291
3.81 -0.162661 0.163294 0.291238 0.218909
3.82 -0.164281 0.160809 0.290571 0.219519
3.83 -0.165877 0.158324 0.289891 0.220123
3.84 -0.167448 0.155838 0.289196 0.220719
3.85 -0.168994 0.153352 0.288489 0.221309
3.86 -0.170515 0.150865 0.287768 0.22189
3.87 -0.172011 0.148379 0.287033 0.222465
3.88 -0.173482 0.145892 0.286285 0.223032
3.89 -0.174929 0.143405 0.285524 0.223592
3.9 -0.17635 0.140919 0.284749 0.224145
3.91 -0.177747 0.138433 0.283961 0.224689
3.92 -0.179119 0.135947 0.28316 0.225226
3.93 -0.180466 0.133463 0.282346 0.225756
3.94 -0.181788 0.13098 0.281519 0.226278
3.95 -0.183086 0.128498 0.280679 0.226792
3.96 -0.184358 0.126017 0.279825 0.227298
3.97 -0.185606 0.123538 0.278959 0.227797
3.98 -0.186829 0.12106 0.27808 0.228287
3.99 -0.188027 0.118584 0.277188 0.228769
4 -0.189201 0.116111 0.276284 0.229244
4.01 -0.190349 0.113639 0.275366 0.22971
4.02 -0.191473 0.11117 0.274436 0.230168
4.03 -0.192573 0.108704 0.273494 0.230618
4.04 -0.193647 0.10624 0.272539 0.23106
4.05 -0.194698 0.103779 0.271571 0.231494
4.06 -0.195723 0.101321 0.270591 0.231919
4.07 -0.196724 0.0988664 0.269598 0.232336
4.08 -0.1977 0.096415 0.268594 0.232744
4.09 -0.198652 0.0939672 0.267577 0.233144
4.1 -0.19958 0.091523 0.266548 0.233535
4.11 -0.200483 0.0890827 0.265507 0.233918
4.12 -0.201361 0.0866464 0.264453 0.234292
4.13 -0.202216 0.0842143 0.263388 0.234658
4.14 -0.203046 0.0817865 0.262311 0.235015
4.15 -0.203851 0.0793632 0.261222 0.235363
4.16 -0.204633 0.0769446 0.260122 0.235702
4.17 -0.20539 0.0745308 0.25901 0.236032
4.18 -0.206124 0.0721219 0.257886 0.236354
4.19 -0.206833 0.0697182 0.25675 0.236667
4.2 -0.207518 0.0673197 0.255604 0.23697
4.21 -0.208179 0.0649267 0.254445 0.237265
4.22 -0.208817 0.0625393 0.253276 0.237551
4.23 -0.20943 0.0601577 0.252095 0.237827
4.24 -0.21002 0.0577819 0.250903 0.238095
4.25 -0.210586 0.0554122 0.2497 0.238353
4.26 -0.211128 0.0530487 0.248486 0.238602
4.27 -0.211647 0.0506916 0.247261 0.238842
4.28 -0.212142 0.048341 0.246026 0.239072
4.29 -0.212614 0.045997 0.244779 0.239294
4.3 -0.213062 0.0436599 0.243522 0.239506
4.31 -0.213487 0.0413297 0.242255 0.239708
4.32 -0.213888 0.0390066 0.240976 0.239901
4.33 -0.214267 0.0366908 0.239688 0.240085
4.34 -0.214622 0.0343824 0.238389 0.240259
4.35 -0.214955 0.0320815 0.23708 0.240424
4.36 -0.215264 0.0297883 0.23576 0.240579
4.37 -0.21555 0.027503 0.234431 0.240725
4.38 -0.215814 0.0252256 0.233092 0.240861
4.39 -0.216055 0.0229564 0.231743 0.240987
4.4 -0.216273 0.0206954 0.230384 0.241104
4.41 -0.216469 0.0184428 0.229015 0.241211
4.42 -0.216642 0.0161988 0.227637 0.241309
4.43 -0.216793 0.0139634 0.226249 0.241397
4.44 -0.216921 0.0117369 0.224852 0.241475
4.45 -0.217028 0.00951931 0.223445 0.241543
4.46 -0.217112 0.00731082 0.222029 0.241601
4.47 -0.217174 0.00511155 0.220604 0.24165
4.48 -0.217214 0.00292164 0.219171 0.241688
4.49 -0.217232 0.000741226 0.217728 0.241717
4.5 -0.217229 -0.00142957 0.216276 0.241736
4.51 -0.217204 -0.0035906 0.214815 0.241745
4.52 -0.217157 -0.00574175 0.213346 0.241744
4.53 -0.217089 -0.00788289 0.211869 0.241733
4.54 -0.216999 -0.0100139 0.210382 0.241713
4.55 -0.216889 -0.0121346 0.208888 0.241682
4.56 -0.216757 -0.0142449 0.207385 0.241641
4.57 -0.216604 -0.0163448 0.205874 0.24159
4.58 -0.21643 -0.0184339 0.204355 0.241529
4.59 -0.216235 -0.0205123 0.202829 0.241458
4.6 -0.21602 -0.0225798 0.201294 0.241377
4.61 -0.215784 -0.0246363 0.199751 0.241286
4.62 -0.215527 -0.0266817 0.198201 0.241185
4.63 -0.21525 -0.0287158 0.196644 0.241074
4.64 -0.214953 -0.0307386 0.195079 0.240953
4.65 -0.214635 -0.0327499 0.193506 0.240821
4.66 -0.214298 -0.0347495 0.191927 0.24068
4.67 -0.21394 -0.0367375 0.19034 0.240528
4.68 -0.213563 -0.0387136 0.188747 0.240366
4.69 -0.213166 -0.0406778 0.187146 0.240194
4.7 -0.21275 -0.04263 0.185539 0.240012
4.71 -0.212314 -0.04457 0.183925 0.23982
4.72 -0.211858 -0.0464977 0.182305 0.239617
4.73 -0.211384 -0.0484131 0.180678 0.239404
4.74 -0.21089 -0.0503159 0.179045 0.239181
4.75 -0.210377 -0.0522062 0.177405 0.238948
4.76 -0.209846 -0.0540838 0.17576 0.238705
4.77 -0.209296 -0.0559486 0.174108 0.238452
4.78 -0.208727 -0.0578005 0.172451 0.238188
4.79 -0.20814 -0.0596395 0.170787 0.237914
4.8 -0.207534 -0.0614653 0.169119 0.23763
4.81 -0.20691 -0.0632779 0.167444 0.237336
4.82 -0.206269 -0.0650772 0.165764 0.237032
4.83 -0.205609 -0.0668632 0.164079 0.236717
4.84 -0.204931 -0.0686357 0.162389 0.236393
4.85 -0.204236 -0.0703945 0.160693 0.236058
4.86 -0.203524 -0.0721398 0.158993 0.235713
4.87 -0.202794 -0.0738713 0.157288 0.235358
4.88 -0.202046 -0.0755889 0.155578 0.234992
4.89 -0.201282 -0.0772926 0.153863 0.234617
4.9 -0.2005 -0.0789822 0.152144 0.234231
4.91 -0.199702 -0.0806578 0.150421 0.233836
4.92 -0.198887 -0.0823192 0.148693 0.23343
4.93 -0.198056 -0.0839663 0.146961 0.233014
4.94 -0.197208 -0.085599 0.145225 0.232588
4.95 -0.196344 -0.0872173 0.143485 0.232152
4.96 -0.195464 -0.0888211 0.141741 0.231706
4.97 -0.194568 -0.0904102 0.139994 0.231249
4.98 -0.193656 -0.0919847 0.138243 0.230783
4.99 -0.192728 -0.0935445 0.136489 0.230307
5 -0.191785 -0.0950894 0.134731 0.229821
5.01 -0.190826 -0.0966195 0.13297 0.229324
5.02 -0.189852 -0.0981345 0.131206 0.228818
5.03 -0.188864 -0.0996345 0.129439 0.228302
5.04 -0.18786 -0.101119 0.12767 0.227776
5.05 -0.186841 -0.102589 0.125897 0.22724
5.06 -0.185808 -0.104044 0.124122 0.226694
5.07 -0.18476 -0.105483 0.122345 0.226138
5.08 -0.183698 -0.106907 0.120565 0.225573
5.09 -0.182622 -0.108315 0.118783 0.224997
5.1 -0.181532 -0.109708 0.116998 0.224412
5.11 -0.180428 -0.111085 0.115212 0.223817
5.12 -0.179311 -0.112447 0.113424 0.223212
5.13 -0.178179 -0.113793 0.111634 0.222598
5.14 -0.177035 -0.115123 0.109842 0.221974
5.15 -0.175877 -0.116438 0.108049 0.22134
5.16 -0.174706 -0.117736 0.106255 0.220696
5.17 -0.173522 -0.119019 0.104459 0.220043
5.18 -0.172326 -0.120286 0.102662 0.219381
5.19 -0.171117 -0.121537 0.100864 0.218708
5.2 -0.169895 -0.122772 0.0990654 0.218027
5.21 -0.168661 -0.12399 0.0972658 0.217335
5.22 -0.167415 -0.125193 0.0954655 0.216635
5.23 -0.166157 -0.126379 0.0936647 0.215925
5.24 -0.164888 -0.127549 0.0918634 0.215205
5.25 -0.163606 -0.128703 0.0900619 0.214476
5.26 -0.162314 -0.129841 0.0882601 0.213738
5.27 -0.16101 -0.130962 0.0864583 0.212991
5.28 -0.159695 -0.132067 0.0846566 0.212234
5.29 -0.158368 -0.133156 0.082855 0.211468
5.3 -0.157032 -0.134228 0.0810537 0.210693
5.31 -0.155684 -0.135283 0.0792529 0.209909
5.32 -0.154326 -0.136322 0.0774526 0.209116
5.33 -0.152958 -0.137345 0.075653 0.208314
5.34 -0.151579 -0.138351 0.0738541 0.207502
5.35 -0.150191 -0.13934 0.0720562 0.206682
5.36 -0.148792 -0.140313 0.0702593 0.205853
5.37 -0.147384 -0.141269 0.0684635 0.205015
5.38 -0.145967 -0.142208 0.066669 0.204168
5.39 -0.14454 -0.143131 0.0648758 0.203312
5.4 -0.143104 -0.144037 0.0630842 0.202448
5.41 -0.14166 -0.144926 0.0612942 0.201575
5.42 -0.140206 -0.145798 0.059506 0.200693
5.43 -0.138744 -0.146654 0.0577196 0.199803
5.44 -0.137273 -0.147493 0.0559351 0.198904
