-18 -nan -0.879265
-17.99 -nan -0.861688
-17.98 -nan -0.844411
-17.97 -nan -0.827424
-17.96 -nan -0.810715
-17.95 -nan -0.794275
-17.94 -nan -0.778094
-17.93 -nan -0.762163
-17.92 -nan -0.746474
-17.91 -nan -0.731016
-17.9 -nan -0.715783
-17.89 -nan -0.700767
-17.88 -nan -0.685959
-17.87 -nan -0.671354
-17.86 -nan -0.656943
-17.85 -nan -0.64272
-17.84 -nan -0.628679
-17.83 -nan -0.614813
-17.82 -nan -0.601117
-17.81 -nan -0.587584
-17.8 -nan -0.57421
-17.79 -nan -0.560988
-17.78 -nan -0.547914
-17.77 -nan -0.534983
-17.76 -nan -0.522188
-17.75 -nan -0.509527
-17.74 -nan -0.496995
-17.73 -nan -0.484586
-17.72 -nan -0.472297
-17.71 -nan -0.460123
-17.7 -nan -0.448061
-17.69 -nan -0.436107
-17.68 -nan -0.424256
-17.67 -nan -0.412506
-17.66 -nan -0.400852
-17.65 -nan -0.389291
-17.64 -nan -0.37782
-17.63 -nan -0.366435
-17.62 -nan -0.355133
-17.61 -nan -0.343911
-17.6 -nan -0.332767
-17.59 -nan -0.321696
-17.58 -nan -0.310696
-17.57 -nan -0.299764
-17.56 -nan -0.288898
-17.55 -nan -0.278094
-17.54 -nan -0.26735
-17.53 -nan -0.256664
-17.52 -nan -0.246032
-17.51 -nan -0.235452
-17.5 -nan -0.224922
-17.49 -nan -0.21444
-17.48 -nan -0.204002
-17.47 -nan -0.193606
-17.46 -nan -0.183251
-17.45 -nan -0.172934
-17.44 -nan -0.162652
-17.43 -nan -0.152404
-17.42 -nan -0.142187
-17.41 -nan -0.131999
-17.4 -nan -0.121838
-17.39 -nan -0.111702
-17.38 -nan -0.101588
-17.37 -nan -0.0914944
-17.36 -nan -0.0814196
-17.35 -nan -0.0713612
-17.34 -nan -0.0613171
-17.33 -nan -0.0512853
-17.32 -nan -0.0412638
-17.31 -nan -0.0312506
-17.3 -nan -0.0212436
-17.29 -nan -0.0112409
-17.28 -nan -0.00124041
-17.27 -nan 0.00875982
-17.26 -nan 0.0187618
-17.25 -nan 0.0287675
-17.24 -nan 0.038779
-17.23 -nan 0.0487983
-17.22 -nan 0.0588273
-17.21 -nan 0.0688682
-17.2 -nan 0.0789229
-17.19 -nan 0.0889934
-17.18 -nan 0.0990819
-17.17 -nan 0.10919
-17.16 -nan 0.119321
-17.15 -nan 0.129476
-17.14 -nan 0.139657
-17.13 -nan 0.149867
-17.12 -nan 0.160107
-17.11 -nan 0.17038
-17.1 -nan 0.180688
-17.09 -nan 0.191034
-17.08 -nan 0.201419
-17.07 -nan 0.211846
-17.06 -nan 0.222317
-17.05 -nan 0.232835
-17.04 -nan 0.243402
-17.03 -nan 0.254021
-17.02 -nan 0.264694
-17.01 -nan 0.275423
-17 -nan 0.286212
-16.99 -nan 0.297062
-16.98 -nan 0.307978
-16.97 -nan 0.31896
-16.96 -nan 0.330013
-16.95 -nan 0.34114
-16.94 -nan 0.352342
-16.93 -nan 0.363623
-16.92 -nan 0.374987
-16.91 -nan 0.386437
-16.9 -nan 0.397975
-16.89 -nan 0.409606
-16.88 -nan 0.421332
-16.87 -nan 0.433157
-16.86 -nan 0.445086
-16.85 -nan 0.457121
-16.84 -nan 0.469266
-16.83 -nan 0.481526
-16.82 -nan 0.493905
-16.81 -nan 0.506406
-16.8 -nan 0.519035
-16.79 -nan 0.531796
-16.78 -nan 0.544693
-16.77 -nan 0.557731
-16.76 -nan 0.570916
-16.75 -nan 0.584252
-16.74 -nan 0.597745
-16.73 -nan 0.6114
-16.72 -nan 0.625223
-16.71 -nan 0.63922
-16.7 -nan 0.653397
-16.69 -nan 0.667761
-16.68 -nan 0.682317
-16.67 -nan 0.697074
-16.66 -nan 0.712038
-16.65 -nan 0.727217
-16.64 -nan 0.742618
-16.63 -nan 0.758249
-16.62 -nan 0.774119
-16.61 -nan 0.790237
-16.6 -nan 0.806612
-16.59 -nan 0.823253
-16.58 -nan 0.84017
-16.57 -nan 0.857374
-16.56 -nan 0.874876
-16.55 -nan 0.892686
-16.54 -nan 0.910818
-16.53 -nan 0.929282
-16.52 -nan 0.948093
-16.51 -nan 0.967265
-16.5 -nan 0.98681
-16.49 -nan 1.00675
-16.48 -nan 1.02709
-16.47 -nan 1.04785
-16.46 -nan 1.06905
-16.45 -nan 1.09071
-16.44 -nan 1.11285
-16.43 -nan 1.13549
-16.42 -nan 1.15865
-16.41 -nan 1.18235
-16.4 -nan 1.20661
-16.39 -nan 1.23147
-16.38 -nan 1.25695
-16.37 -nan 1.28308
-16.36 -nan 1.30989
-16.35 -nan 1.33741
-16.34 -nan 1.36567
-16.33 -nan 1.39472
-16.32 -nan 1.42459
-16.31 -nan 1.45533
-16.3 -nan 1.48697
-16.29 -nan 1.51956
-16.28 -nan 1.55317
-16.27 -nan 1.58783
-16.26 -nan 1.62361
-16.25 -nan 1.66057
-16.24 -nan 1.69878
-16.23 -nan 1.73832
-16.22 -nan 1.77925
-16.21 -nan 1.82166
-16.2 -nan 1.86565
-16.19 -nan 1.91131
-16.18 -nan 1.95875
-16.17 -nan 2.00808
-16.16 -nan 2.05944
-16.15 -nan 2.11295
-16.14 -nan 2.16878
-16.13 -nan 2.22708
-16.12 -nan 2.28804
-16.11 -nan 2.35186
-16.1 -nan 2.41874
-16.09 -nan 2.48895
-16.08 -nan 2.56273
-16.07 -nan 2.6404
-16.06 -nan 2.72229
-16.05 -nan 2.80875
-16.04 -nan 2.90021
-16.03 -nan 2.99714
-16.02 -nan 3.10006
-16.01 -nan 3.20956
-16 -nan 3.32632
-15.99 -nan 3.45112
-15.98 -nan 3.58484
-15.97 -nan 3.72851
-15.96 -nan 3.88331
-15.95 -nan 4.05061
-15.94 -nan 4.23204
-15.93 -nan 4.4295
-15.92 -nan 4.64527
-15.91 -nan 4.88207
-15.9 -nan 5.14317
-15.89 -nan 5.43258
-15.88 -nan 5.75525
-15.87 -nan 6.11733
-15.86 -nan 6.5266
-15.85 -nan 6.99302
-15.84 -nan 7.52959
-15.83 -nan 8.15353
-15.82 -nan 8.88827
-15.81 -nan 9.76636
-15.8 -nan 10.8345
-15.79 -nan 12.1623
-15.78 -nan 13.8578
-15.77 -nan 16.0988
-15.76 -nan 19.1998
-15.75 -nan 23.7747
-15.74 -nan 31.2035
-15.73 -nan 45.3714
-15.72 -nan 83.075
-15.71 -nan 490.982
-15.7 -nan -125.574
-15.69 -nan -55.6632
-15.68 -nan -35.7519
-15.67 -nan -26.3286
-15.66 -nan -20.8333
-15.65 -nan -17.233
-15.64 -nan -14.6912
-15.63 -nan -12.8006
-15.62 -nan -11.339
-15.61 -nan -10.1752
-15.6 -nan -9.22639
-15.59 -nan -8.43786
-15.58 -nan -7.77204
-15.57 -nan -7.20226
-15.56 -nan -6.70904
-15.55 -nan -6.27784
-15.54 -nan -5.89759
-15.53 -nan -5.55969
-15.52 -nan -5.25739
-15.51 -nan -4.98528
-15.5 -nan -4.73902
-15.49 -nan -4.51504
-15.48 -nan -4.31042
-15.47 -nan -4.12271
-15.46 -nan -3.94986
-15.45 -nan -3.79015
-15.44 -nan -3.6421
-15.43 -nan -3.50446
-15.42 -nan -3.37614
-15.41 -nan -3.2562
-15.4 -nan -3.14383
-15.39 -nan -3.03831
-15.38 -nan -2.93901
-15.37 -nan -2.84538
-15.36 -nan -2.75693
-15.35 -nan -2.67323
-15.34 -nan -2.59389
-15.33 -nan -2.51856
-15.32 -nan -2.44693
-15.31 -nan -2.37872
-15.3 -nan -2.31368
-15.29 -nan -2.25158
-15.28 -nan -2.19222
-15.27 -nan -2.13541
-15.26 -nan -2.08097
-15.25 -nan -2.02875
-15.24 -nan -1.97861
-15.23 -nan -1.93041
-15.22 -nan -1.88404
-15.21 -nan -1.83938
-15.2 -nan -1.79634
-15.19 -nan -1.75482
-15.18 -nan -1.71472
-15.17 -nan -1.67598
-15.16 -nan -1.63852
-15.15 -nan -1.60227
-15.14 -nan -1.56716
-15.13 -nan -1.53313
-15.12 -nan -1.50013
-15.11 -nan -1.4681
-15.1 -nan -1.43701
-15.09 -nan -1.40679
-15.08 -nan -1.37741
-15.07 -nan -1.34883
-15.06 -nan -1.32101
-15.05 -nan -1.29392
-15.04 -nan -1.26752
-15.03 -nan -1.24178
-15.02 -nan -1.21667
-15.01 -nan -1.19216
-15 -nan -1.16823
-14.99 -nan -1.14486
-14.98 -nan -1.12201
-14.97 -nan -1.09967
-14.96 -nan -1.07782
-14.95 -nan -1.05643
-14.94 -nan -1.03549
-14.93 -nan -1.01498
-14.92 -nan -0.994883
-14.91 -nan -0.97518
-14.9 -nan -0.955858
-14.89 -nan -0.936902
-14.88 -nan -0.918298
-14.87 -nan -0.900033
-14.86 -nan -0.882093
-14.85 -nan -0.864467
-14.84 -nan -0.847143
-14.83 -nan -0.83011
-14.82 -nan -0.813358
-14.81 -nan -0.796876
-14.8 -nan -0.780654
-14.79 -nan -0.764684
-14.78 -nan -0.748957
-14.77 -nan -0.733463
-14.76 -nan -0.718195
-14.75 -nan -0.703144
-14.74 -nan -0.688304
-14.73 -nan -0.673667
-14.72 -nan -0.659225
-14.71 -nan -0.644973
-14.7 -nan -0.630903
-14.69 -nan -0.61701
-14.68 -nan -0.603287
-14.67 -nan -0.589729
-14.66 -nan -0.57633
-14.65 -nan -0.563084
-14.64 -nan -0.549987
-14.63 -nan -0.537033
-14.62 -nan -0.524217
-14.61 -nan -0.511535
-14.6 -nan -0.498982
-14.59 -nan -0.486554
-14.58 -nan -0.474246
-14.57 -nan -0.462054
-14.56 -nan -0.449975
-14.55 -nan -0.438004
-14.54 -nan -0.426137
-14.53 -nan -0.414371
-14.52 -nan -0.402701
-14.51 -nan -0.391126
-14.5 -nan -0.379641
-14.49 -nan -0.368242
-14.48 -nan -0.356928
-14.47 -nan -0.345693
-14.46 -nan -0.334537
-14.45 -nan -0.323454
-14.44 -nan -0.312443
-14.43 -nan -0.301501
-14.42 -nan -0.290624
-14.41 -nan -0.279811
-14.4 -nan -0.269057
-14.39 -nan -0.258362
-14.38 -nan -0.247722
-14.37 -nan -0.237134
-14.36 -nan -0.226596
-14.35 -nan -0.216106
-14.34 -nan -0.205661
-14.33 -nan -0.195259
-14.32 -nan -0.184898
-14.31 -nan -0.174575
-14.3 -nan -0.164288
-14.29 -nan -0.154034
-14.28 -nan -0.143812
-14.27 -nan -0.13362
-14.26 -nan -0.123455
-14.25 -nan -0.113314
-14.24 -nan -0.103197
-14.23 -nan -0.0931007
-14.22 -nan -0.083023
-14.21 -nan -0.0729621
-14.2 -nan -0.0629159
-14.19 -nan -0.0528823
-14.18 -nan -0.0428593
-14.17 -nan -0.0328449
-14.16 -nan -0.022837
-14.15 -nan -0.0128338
-14.14 -nan -0.00283307
-14.13 -nan 0.00716706
-14.12 -nan 0.0171686
-14.11 -nan 0.0271736
-14.1 -nan 0.0371841
-14.09 -nan 0.047202
-14.08 -nan 0.0572293
-14.07 -nan 0.0672681
-14.06 -nan 0.0773205
-14.05 -nan 0.0873884
-14.04 -nan 0.0974739
-14.03 -nan 0.107579
-14.02 -nan 0.117706
